ELEV,y2,x2
-1650,141.348532683,-7.92546128753
-1700,141.80477824,-8.13674804752
-1700,141.234591045,-7.8726950545
-1750,141.896728187,-8.17932995551
-1750,141.144568277,-7.83100562039
-1800,141.964481231,-8.21070630745
-1800,141.083151419,-7.8025635484
-3300,138.960658819,-6.81963981862
-3300,138.659006029,-6.67994478013
-3550,138.220253433,-6.47675898901
-3550,137.621569933,-6.19950939172
-3500,138.309264054,-6.51797969906
-3500,137.561989131,-6.17191759534
-3450,138.389944063,-6.55534251253
-3450,137.501272232,-6.14379967341
-2300,136.54697437,-5.7018654995
-2300,136.347698757,-5.6095812065
-2300,135.304067251,-5.12627673119
-2300,134.72835411,-4.85966467899
-4850,106.277439793,8.3159189791
-4850,105.468147793,8.6907011154
-4700,108.598419696,7.24107602182
-4700,108.44416351,7.31251187295
-4800,111.023706891,6.11792848492
-4800,109.758010877,6.70407076238
-7000,129.023486722,-2.21774756218
-7000,122.673726697,0.722818546984
-6950,129.04944005,-2.22976651656
-6950,122.611416876,0.751674148984
-6100,129.418378836,-2.40062161779
-6100,121.258104562,1.3783914284
-6100,121.172261406,1.41814528907
-6100,120.844624927,1.56987334182
-7150,128.922718987,-2.17108214724
-7150,122.873445152,0.63032917449
-7100,128.960149375,-2.18841611405
-7100,122.80377609,0.662592832079
-7050,128.993535684,-2.20387727321
-7050,122.735810574,0.694067579329
-7300,128.788727012,-2.10903062735
-7300,123.309638986,0.428328342959
-7250,128.838540416,-2.13209915399
-7250,123.230507541,0.464974018522
-7200,128.882720212,-2.15255876348
-7200,123.035499212,0.555282137475
-8050,128.036893411,-1.7608574052
-8050,123.734890702,0.231394792787
-8200,127.961897466,-1.72612687464
-8200,123.81472406,0.19442406223
-8100,128.01109901,-1.74891204967
-8100,123.761333609,0.219149115044
-8150,127.986112837,-1.73734098372
-8150,123.787895723,0.206848232313
-7500,128.54097784,-1.99429828857
-7500,123.471264928,0.353479566708
-7450,128.622406918,-2.03200799486
-7450,123.441713977,0.36716457628
-7400,128.680313139,-2.05882429524
-7400,123.402180603,0.385472433071
-7350,128.736068171,-2.08464438237
-7350,123.358042734,0.405912626539
-7950,128.091069133,-1.78594611582
-7950,123.682363653,0.255720005028
-8000,128.063535931,-1.77319552392
-8000,123.708566199,0.243585638325
-7700,128.271250217,-1.86938775563
-7700,123.568672833,0.308370084882
-7850,128.155068757,-1.81558426382
-7850,123.632540389,0.278793097849
-7650,128.32817787,-1.89575088233
-7650,123.545622565,0.319044635832
-7900,128.121040647,-1.79982588742
-7900,123.656284555,0.267797203803
-7600,128.394158283,-1.92630633082
-7600,123.521735957,0.330106494775
-7550,128.459130636,-1.95639494838
-7550,123.496966682,0.341577115743
-8250,127.939174929,-1.71560409557
-8250,123.844171498,0.180786989663
-8350,127.893848445,-1.69461345622
-8350,123.915290191,0.147852009947
-8300,127.916187305,-1.7049585551
-8300,123.878672489,0.164809623284
-7750,128.228498389,-1.84958943632
-7750,123.590542543,0.298242249018
-7800,128.19049452,-1.83198989105
-7800,123.611541374,0.288517715961
-3600,138.105737443,-6.42372677426
-3600,137.734277585,-6.25170416782
-2150,135.152480675,-5.05607717331
-2150,134.894408517,-4.93656427226
-2250,135.262296951,-5.10693295665
-2250,134.770970062,-4.87940007439
-2200,135.217220246,-5.08605798966
-2200,134.816692344,-4.90057400734
-2550,136.765415981,-5.80302554281
-2550,136.055263778,-5.4741549251
-2550,135.500576027,-5.21727970558
-2550,134.56402539,-4.7835642498
-2500,136.737866708,-5.79026750816
-2500,136.11075537,-5.49985301349
-2500,135.46076598,-5.19884372143
-2500,134.592631907,-4.79681189259
-2450,136.711370278,-5.77799704345
-2450,136.162483059,-5.52380804319
-2450,135.420955968,-5.18040775353
-2450,134.621281109,-4.8100793033
-2400,136.676218299,-5.76171820518
-2400,136.215270364,-5.54825377956
-2400,135.382892316,-5.16278052242
-2400,134.651836104,-4.82422928408
-2350,136.610032169,-5.73106748901
-2350,136.269981989,-5.57359066626
-2350,135.34347981,-5.14452863914
-2350,134.688587715,-4.8412489104
-2900,136.983774168,-5.90414695251
-2900,134.378976214,-4.69786820257
-2850,136.946706351,-5.88698089175
-2850,134.403521728,-4.70923519982
-2800,136.913551368,-5.8716268595
-2800,134.428040904,-4.72059000025
-2750,136.883935563,-5.85791181612
-2750,134.452802763,-4.73205718714
-2700,136.855048623,-5.84453430962
-2700,135.809773812,-5.36046882177
-2700,135.70204357,-5.31057907864
-2700,134.480077332,-4.74468800686
-2650,136.82393463,-5.83012545779
-2650,135.929323718,-5.4158322375
-2650,135.59673426,-5.2618104658
-2650,134.507701645,-4.75748079232
-2600,136.794082164,-5.81630081699
-2600,135.996524199,-5.44695269782
-2600,135.543231744,-5.23703351565
-2600,134.535777852,-4.77048284962
-3250,137.30743686,-6.05403474949
-3250,134.209542351,-4.61940358764
-3200,137.248863714,-6.02690959727
-3200,134.233103418,-4.63031468881
-2100,135.040039686,-5.00400588862
-2100,135.003125183,-4.98691082723
-3100,137.149513083,-5.98090044148
-3100,134.280833225,-4.65241830393
-3050,137.103024638,-5.95937169946
-3050,134.305272791,-4.66373623725
-3150,137.198053327,-6.003379369
-3150,134.256664682,-4.64122588134
-3000,137.057909529,-5.93847894744
-3000,134.329852108,-4.67511888887
-2950,137.020841894,-5.92131297108
-2950,134.354420437,-4.68649645187
-10600,126.24647401,-0.931716368384
-10600,126.24554571,-0.931286473778
-8850,127.686974837,-1.59881054135
-8850,124.5069584,-0.126148814501
-8800,127.70875887,-1.60889870037
-8800,124.433895972,-0.0923136932941
-8500,127.830795334,-1.66541363785
-8500,124.043906711,0.0882898569732
-8450,127.851475613,-1.67499064945
-8450,123.993188545,0.111777377459
-8650,127.769339762,-1.63695363744
-8650,124.224393798,0.00470650716978
-8700,127.749591959,-1.62780845404
-8700,124.29617944,-0.0285373357538
-8600,127.789562907,-1.64631895121
-8600,124.160506436,0.0342926665715
-8550,127.810046409,-1.65580483573
-8550,124.102863431,0.0609870717775
-8750,127.730478346,-1.61895696315
-8750,124.362125727,-0.059076980976
-10300,126.4985644,-1.04845912006
-10300,125.813131244,-0.731035862582
-10350,126.465035915,-1.03293211947
-10350,125.864652277,-0.754895190314
-10400,126.43325269,-1.01821334657
-10400,125.911347814,-0.776519836163
-10450,126.385707286,-0.996195128203
-10450,125.959508582,-0.798823029125
-10500,126.338030364,-0.97411600387
-10500,126.009177033,-0.821824428269
-10550,126.289756488,-0.951760430895
-10550,126.058454166,-0.844644608179
-9950,126.782417414,-1.17991110395
-9950,125.533503894,-0.601540778845
-10000,126.73709785,-1.1589236689
-10000,125.566327236,-0.61674122829
-10150,126.605679001,-1.09806376089
-10150,125.677349569,-0.668155534921
-10100,126.647030653,-1.11721366032
-10100,125.638400227,-0.650118142506
-10050,126.693320015,-1.13865020722
-10050,125.601442464,-0.633003047322
-10200,126.568714984,-1.0809457695
-10200,125.719460529,-0.687657068937
-10250,126.533217968,-1.06450714508
-10250,125.764625213,-0.708572779168
-9300,127.450746434,-1.48941345623
-9300,124.953091013,-0.332752282865
-9800,126.944745061,-1.25508483889
-9800,125.425851138,-0.551686918981
-9550,127.220436585,-1.38275724686
-9550,125.176778994,-0.436341913341
-9850,126.887792111,-1.22870999725
-9850,125.465294642,-0.569953157588
-9450,127.32784586,-1.43249835092
-9450,125.080420746,-0.39171852656
-9500,127.273399125,-1.40728413443
-9500,125.122754169,-0.411323082702
-9900,126.83354484,-1.20358815256
-9900,125.502199636,-0.587043815124
-9700,127.055495134,-1.30637306208
-9700,125.340750167,-0.512276763153
-9350,127.414746386,-1.47274187796
-9350,124.995589071,-0.352433081439
-9650,127.110544614,-1.33186640916
-9650,125.292369337,-0.48987166008
-9750,127.001941662,-1.28157251466
-9750,125.384247784,-0.532420456645
-9400,127.377279356,-1.45539094229
-9400,125.038028073,-0.37208653126
-9600,127.167399581,-1.35819587476
-9600,125.236474013,-0.463986603815
-9000,127.61706798,-1.56643676117
-9000,124.682179724,-0.207293595728
-9050,127.593048028,-1.55531315093
-9050,124.73337739,-0.231003172473
-8950,127.640704724,-1.57738290839
-8950,124.628628327,-0.1824940093
-8900,127.66400463,-1.58817306653
-8900,124.57177583,-0.156165687225
-9250,127.482508082,-1.50412223698
-9250,124.908552454,-0.312126530319
-9200,127.512800652,-1.51815068903
-9200,124.864230816,-0.291601233847
-9150,127.542095312,-1.53171701005
-9150,124.820398146,-0.271302378162
-9100,127.567924074,-1.54367827839
-9100,124.777941793,-0.251640893057
-8400,127.872391116,-1.68467659361
-8400,123.953429882,0.130189565803
-4800,106.579602338,8.17598787343
-4800,102.52009918,10.0559388261
-4750,106.904977412,8.02530707443
-4750,102.059003932,10.2694714722
-4850,104.632210575,9.07782261983
-4850,103.164891987,9.75733606473
-4900,104.129429382,9.31065997588
-4900,103.629417111,9.54221504765
-3250,93.6032837268,14.1853051675
-3250,88.9461426644,16.3420215033
-3250,87.7544582763,16.8938890874
-3250,74.9336475885,22.8311908522
-3000,93.2512327208,14.3483395583
-3000,89.880079415,15.9095165352
-3000,86.223103473,17.6030576258
-3000,75.3407288671,22.6426720094
-3200,93.5250534176,14.2215335282
-3200,89.2832727847,16.1858969565
-3200,87.6451119117,16.9445272553
-3200,75.0049506452,22.7981704937
-3050,93.3201058083,14.3164445156
-3050,89.7639686127,15.9632873059
-3050,87.2830094584,17.112216459
-3050,75.2402919962,22.6891842016
-3100,93.3879415241,14.2850298785
-3100,89.6485113596,16.0167554188
-3100,87.4173247807,17.0500151973
-3100,75.1618984362,22.7254881635
-3150,93.4560973405,14.2534670032
-3150,89.5139337759,16.0790781334
-3150,87.5330843683,16.9964070737
-3150,75.0800407485,22.7633963586
-2700,85.604130583,17.8897032149
-2700,78.4124166089,21.2201771692
-2700,76.856998983,21.9404891713
-2700,76.3560066252,22.1724981201
-2750,92.7684952943,14.5718946707
-2750,91.7505794009,15.0432902772
-2750,85.686234913,17.8516808
-2750,78.2996674106,21.2723911852
-2750,77.1006349159,21.8276616685
-2750,76.1232202494,22.2803012063
-2800,92.9035647295,14.5093441803
-2800,91.2528869348,15.2737710502
-2800,85.768797857,17.8134460015
-2800,78.1522814729,21.3406454329
-2800,77.3201887169,21.7259865715
-2800,75.9199305134,22.3744444347
-2850,93.0148539939,14.4578062579
-2850,90.4728738706,15.6349941472
-2850,85.8623116195,17.7701398923
-2850,77.9035871631,21.4558154639
-2850,77.603216658,21.5949166778
-2850,75.7374972182,22.4589290708
-2900,93.0996859267,14.4185206935
-2900,90.1805761412,15.7703568685
-2900,85.9565947991,17.7264774671
-2900,75.5753904602,22.5340005123
-3300,96.9468989415,12.6368810469
-3300,95.839903672,13.1495292037
-3300,93.6884345565,14.1458719224
-3300,88.7386318707,16.4381194984
-3300,87.877895119,16.8367256364
-3300,74.8601189683,22.8652418663
-2950,93.1843880323,14.3792952519
-2950,90.0091080124,15.8497635494
-2950,86.0697396535,17.6740802232
-2950,75.4418863723,22.5958260924
-2500,85.0641111272,18.139785565
-2500,84.8105389949,18.2572145097
-2500,81.1774197955,19.9397075719
-2500,78.79291795,21.0439674631
-2600,85.4131426287,17.9781495031
-2600,84.1877353725,18.5456341063
-2600,82.2664857347,19.4353624661
-2600,78.6155932578,21.1260863114
-2550,85.2843949097,18.0377724145
-2550,84.487099574,18.4069989103
-2550,81.4139397062,19.8301754902
-2550,78.7049938464,21.0846850081
-2350,80.7821298901,20.1227658441
-2350,79.0647092581,20.9181012404
-2400,80.8922418294,20.0717731396
-2400,78.9738371754,20.9601839909
-2450,81.0124122809,20.0161223503
-2450,78.8841193902,21.0017321876
-3450,98.3402077855,11.9916414237
-3450,74.6434695693,22.9655719383
-3400,98.1482681676,12.0805284262
-3400,94.1665505006,13.9244570128
-3400,93.9932850773,14.0046960186
-3400,74.7202143901,22.9300315055
-3350,97.8415042997,12.2225903986
-3350,95.2224578715,13.4354675995
-3350,95.2014054365,13.4452169564
-3350,94.4914862117,13.773979682
-3350,93.7960340726,14.0960427179
-3350,88.4878620854,16.5542506795
-3350,88.0407204012,16.7613214472
-3350,74.792004585,22.896785554
-2650,85.5097242082,17.9334226917
-2650,78.5165224484,21.1719658822
-3650,98.8242985903,11.7674595634
-3600,98.7262627915,11.8128598221
-3600,74.3645023706,23.0947613072
-3550,98.6174112991,11.8632688152
-3550,74.4771775894,23.042581551
-3500,98.4881459407,11.9231314448
-3500,74.5634502008,23.0026288101
-2200,80.4840724003,20.2607959035
-2200,79.345154746,20.7882272776
-2250,80.5763268114,20.2180729984
-2250,79.246067347,20.834114531
-2050,80.1326819333,20.4235243994
-2050,79.687031983,20.6299043469
-2100,80.254691664,20.3670218422
-2100,79.5679874731,20.685033714
-2150,80.3874938659,20.3055213048
-2150,79.4437918453,20.7425485574
-2300,80.664460478,20.1772584051
-2300,79.1503970651,20.8784193217
-3750,99.0092041957,11.6818300035
-3700,98.9205092546,11.7229045224
-3850,99.1738565616,11.6055796941
-3800,99.0921570114,11.6434146559
-4700,153.568892263,-13.5846948779
-4700,152.682163218,-13.1740517408
-4700,151.255240173,-12.513245422
-4650,150.486762835,-12.1573645057
-4750,153.75617521,-13.6714253819
-4750,152.100145941,-12.9045202508
-4750,152.017053058,-12.866040038
-4900,170.881104983,-21.601959436
-4900,169.568672673,-20.994173637
-4900,167.141559025,-19.8701802721
-4900,163.672375118,-18.2636054436
-4900,162.19167669,-17.5778958107
-4900,158.81660404,-16.01490379
